"","lat","lon","region","season","bottemp.clim","surftemp.clim","depth","bottemp.clim.int","surftemp.clim.int","latgrid","longrid"
"619",44.125,299.625,"DFO_ScotianShelf",1,2.45489658489659,0.966198295493985,55.737927186685,2.45489658489659,0.966198295493985,44.5,299.5
"620",44.375,299.625,"DFO_ScotianShelf",1,2.40966248037677,1.03624766657961,68.2442473871045,2.40966248037677,1.03624766657961,44.5,299.5
"621",44.625,299.625,"DFO_ScotianShelf",1,3.59375757575758,1.5616154431738,57.5316623074688,3.59375757575758,1.5616154431738,44.5,299.5
"622",44.875,299.625,"DFO_ScotianShelf",1,2.23876827094474,0.321559714795009,105.235828877005,2.23876827094474,0.321559714795009,44.5,299.5
"623",45.125,299.625,"DFO_ScotianShelf",1,0.241904761904762,-0.495714285714286,37.1904761904762,0.241904761904762,-0.495714285714286,45.5,299.5
"624",45.375,299.625,"DFO_ScotianShelf",1,1.12204545454545,-1.25068181818182,89.6704545454545,1.12204545454545,-1.25068181818182,45.5,299.5
"625",43.375,299.875,"DFO_ScotianShelf",1,7.77345261331598,2.60151377141618,109.677835610497,7.77345261331598,2.60151377141618,43.5,299.5
"626",43.625,299.875,"DFO_ScotianShelf",1,3.98557391652313,1.77192850437765,48.1354489459335,3.98557391652313,1.77192850437765,43.5,299.5
"627",43.875,299.875,"DFO_ScotianShelf",1,1.8489417989418,2.18141926819351,27.6534391534392,1.8489417989418,2.18141926819351,43.5,299.5
"628",44.125,299.875,"DFO_ScotianShelf",1,2.50859649122807,0.781108866017942,63.2496267263904,2.50859649122807,0.781108866017942,44.5,299.5
"629",44.375,299.875,"DFO_ScotianShelf",1,3.27648214782367,0.450385430716848,68.1981306411454,3.27648214782367,0.450385430716848,44.5,299.5
"630",44.625,299.875,"DFO_ScotianShelf",1,3.15772711921648,0.819023978385681,77.9509456264775,3.15772711921648,0.819023978385681,44.5,299.5
"631",44.875,299.875,"DFO_ScotianShelf",1,1.84432143142424,-0.254125347073861,97.5275335775336,1.84432143142424,-0.254125347073861,44.5,299.5
"632",45.125,299.875,"DFO_ScotianShelf",1,1.33463388920836,-0.0175455242476519,66.2439141268928,1.33463388920836,-0.0175455242476519,45.5,299.5
"633",45.375,299.875,"DFO_ScotianShelf",1,1.75145299145299,-0.449738759829672,91.7700854700855,1.75145299145299,-0.449738759829672,45.5,299.5
"634",45.625,299.875,"DFO_ScotianShelf",1,1.82,-1,78,1.82,-1,45.5,299.5
"635",43.625,300.125,"DFO_ScotianShelf",1,5.9774562605143,1.71670427781783,109.614551790435,5.9774562605143,1.71670427781783,43.5,300.5
"636",43.875,300.125,"DFO_ScotianShelf",1,1.00173076923077,2.30055440339036,27.8442028985507,1.00173076923077,2.30055440339036,43.5,300.5
"637",44.125,300.125,"DFO_ScotianShelf",1,1.90578703703704,0.568796296296296,46.4699074074074,1.90578703703704,0.568796296296296,44.5,300.5
"638",44.375,300.125,"DFO_ScotianShelf",1,3.75298344017094,1.26564027793762,81.7209821428571,3.75298344017094,1.26564027793762,44.5,300.5
"639",44.625,300.125,"DFO_ScotianShelf",1,2.05165909607086,0.782625231409029,73.7136865929969,2.05165909607086,0.782625231409029,44.5,300.5
"640",44.875,300.125,"DFO_ScotianShelf",1,3.28900492610837,0.208973614593902,114.269616467277,3.28900492610837,0.208973614593902,44.5,300.5
"641",45.125,300.125,"DFO_ScotianShelf",1,2.44897371905281,-0.180318370117657,72.1991888017935,2.44897371905281,-0.180318370117657,45.5,300.5
"642",45.375,300.125,"DFO_ScotianShelf",1,2.01654530535917,-0.929819770825581,86.891399757659,2.01654530535917,-0.929819770825581,45.5,300.5
"643",45.625,300.125,"DFO_ScotianShelf",1,NA,0.0755340473885269,80.5,1.69860407127203,0.0755340473885269,45.5,300.5
"644",43.625,300.375,"DFO_ScotianShelf",1,5.3420979020979,1.86053992078245,92.1262626262626,5.3420979020979,1.86053992078245,43.5,300.5
"645",43.875,300.375,"DFO_ScotianShelf",1,1.91156776556777,1.94874871794872,27.9779487179487,1.91156776556777,1.94874871794872,43.5,300.5
"646",44.125,300.375,"DFO_ScotianShelf",1,4.66630191157157,1.21831000399009,87.4914329501916,4.66630191157157,1.21831000399009,44.5,300.5
"647",44.375,300.375,"DFO_ScotianShelf",1,3.99144474321628,1.0503002212031,78.8368347037468,3.99144474321628,1.0503002212031,44.5,300.5
"648",44.625,300.375,"DFO_ScotianShelf",1,1.4511493477283,0.518626105862948,46.6968623481781,1.4511493477283,0.518626105862948,44.5,300.5
"649",44.875,300.375,"DFO_ScotianShelf",1,2.46629569577167,0.606599572597079,93.5615141407824,2.46629569577167,0.606599572597079,44.5,300.5
"650",45.125,300.375,"DFO_ScotianShelf",1,1.57455067920585,0.0311998704205549,60.4626623376623,1.57455067920585,0.0311998704205549,45.5,300.5
"651",45.375,300.375,"DFO_ScotianShelf",1,1.71173254985755,-0.101026353276353,62.2055377492877,1.71173254985755,-0.101026353276353,45.5,300.5
"652",45.625,300.375,"DFO_ScotianShelf",1,2.27,-1.215,86.75,2.27,-1.215,45.5,300.5
"653",46.375,300.375,"DFO_ScotianShelf",1,-0.67,-1.02,44.5,-0.67,-1.02,46.5,300.5
"654",43.625,300.625,"DFO_ScotianShelf",1,7.31792084726867,2.68849219620959,121.904403567447,7.31792084726867,2.68849219620959,43.5,300.5
"655",43.875,300.625,"DFO_ScotianShelf",1,1.38594573643411,1.55855813953488,22.5031007751938,1.38594573643411,1.55855813953488,43.5,300.5
"656",44.125,300.625,"DFO_ScotianShelf",1,4.25203902504465,1.17480808058129,124.439693571425,4.25203902504465,1.17480808058129,44.5,300.5
"657",44.375,300.625,"DFO_ScotianShelf",1,3.88804629206639,1.16173156074656,96.8681932378357,3.88804629206639,1.16173156074656,44.5,300.5
"658",44.625,300.625,"DFO_ScotianShelf",1,1.07015202702703,0.95857644409115,47.1440116587175,1.07015202702703,0.95857644409115,44.5,300.5
"659",44.875,300.625,"DFO_ScotianShelf",1,2.04037179487179,0.146276520864756,110.037820512821,2.04037179487179,0.146276520864756,44.5,300.5
"660",45.125,300.625,"DFO_ScotianShelf",1,0.820967741935484,0.270322580645161,72.8225806451613,0.820967741935484,0.270322580645161,45.5,300.5
"661",45.375,300.625,"DFO_ScotianShelf",1,0.821659333752357,-0.167840905020813,55.9501815248084,0.821659333752357,-0.167840905020813,45.5,300.5
"662",45.625,300.625,"DFO_ScotianShelf",1,2.35414285714286,-0.487714285714286,78.1785714285714,2.35414285714286,-0.487714285714286,45.5,300.5
"663",45.875,300.625,"DFO_ScotianShelf",1,1,-1.12,49,1,-1.12,45.5,300.5
"664",46.125,300.625,"DFO_ScotianShelf",1,0.2,-1,38.5,0.2,-1,46.5,300.5
"665",46.375,300.625,"DFO_ScotianShelf",1,2.11,0.1,68.5,2.11,0.1,46.5,300.5
"666",43.625,300.875,"DFO_ScotianShelf",1,6.61,2.32,143.25,6.61,2.32,43.5,300.5
"667",43.875,300.875,"DFO_ScotianShelf",1,3.56282827566648,2.12505765243248,71.7580816879597,3.56282827566648,2.12505765243248,43.5,300.5
"668",44.125,300.875,"DFO_ScotianShelf",1,5.33297001319217,1.15493378126452,114.185330299042,5.33297001319217,1.15493378126452,44.5,300.5
"669",44.375,300.875,"DFO_ScotianShelf",1,4.72751402043868,1.00791611603417,90.3923152217828,4.72751402043868,1.00791611603417,44.5,300.5
"670",44.625,300.875,"DFO_ScotianShelf",1,1.44653409090909,0.842152777777778,72.1864583333333,1.44653409090909,0.842152777777778,44.5,300.5
"671",44.875,300.875,"DFO_ScotianShelf",1,1.04791721132898,0.575272720171693,74.0503267973856,1.04791721132898,0.575272720171693,44.5,300.5
"672",45.125,300.875,"DFO_ScotianShelf",1,1.0903326754386,-0.0400267543859649,52.1536622807018,1.0903326754386,-0.0400267543859649,45.5,300.5
"673",45.375,300.875,"DFO_ScotianShelf",1,1.68,0.21,52.75,1.68,0.21,45.5,300.5
"674",45.625,300.875,"DFO_ScotianShelf",1,1.86125,-0.77,97.40625,1.86125,-0.77,45.5,300.5
"675",46.125,300.875,"DFO_ScotianShelf",1,3.38,-0.4,77.5,3.38,-0.4,46.5,300.5
"676",43.875,301.125,"DFO_ScotianShelf",1,7.20503753753754,2.51333019544228,104.532894736842,7.20503753753754,2.51333019544228,43.5,301.5
"677",44.125,301.125,"DFO_ScotianShelf",1,4.12615289164018,1.28966914946835,93.9663616686789,4.12615289164018,1.28966914946835,44.5,301.5
"678",44.375,301.125,"DFO_ScotianShelf",1,2.27587733404807,0.714424800541791,44.8339220779221,2.27587733404807,0.714424800541791,44.5,301.5
"679",44.625,301.125,"DFO_ScotianShelf",1,1.43617647058824,0.0408183476231735,64.4617647058824,1.43617647058824,0.0408183476231735,44.5,301.5
"680",44.875,301.125,"DFO_ScotianShelf",1,1.87102962323842,0.501872138894651,99.245254529767,1.87102962323842,0.501872138894651,44.5,301.5
"681",45.125,301.125,"DFO_ScotianShelf",1,1.20191305469556,-0.167417655658755,52.6517350361197,1.20191305469556,-0.167417655658755,45.5,301.5
"682",45.375,301.125,"DFO_ScotianShelf",1,0.737729083281556,0.00899323410250663,53.9894945296959,0.737729083281556,0.00899323410250663,45.5,301.5
"683",45.625,301.125,"DFO_ScotianShelf",1,2.52,-0.54,99.75,2.52,-0.54,45.5,301.5
"684",45.875,301.125,"DFO_ScotianShelf",1,5.41,-0.8,142.5,5.41,-0.8,45.5,301.5
"685",46.125,301.125,"DFO_ScotianShelf",1,3.126,-1.15,98.4,3.126,-1.15,46.5,301.5
"686",43.875,301.375,"DFO_ScotianShelf",1,6.25642857142857,1.96214285714286,106.078571428571,6.25642857142857,1.96214285714286,43.5,301.5
"687",44.125,301.375,"DFO_ScotianShelf",1,4.52922924710425,0.746918408015826,79.6369164619165,4.52922924710425,0.746918408015826,44.5,301.5
"688",44.375,301.375,"DFO_ScotianShelf",1,1.02266666666667,0.791111111111111,33.8277777777778,1.02266666666667,0.791111111111111,44.5,301.5
"689",44.625,301.375,"DFO_ScotianShelf",1,0.924134908536585,0.426428063347104,62.6737804878049,0.924134908536585,0.426428063347104,44.5,301.5
"690",44.875,301.375,"DFO_ScotianShelf",1,2.53530769230769,0.29095084806456,118.144318181818,2.53530769230769,0.29095084806456,44.5,301.5
"691",45.125,301.375,"DFO_ScotianShelf",1,0.112205882352941,-0.361063453679634,50.8004385964912,0.112205882352941,-0.361063453679634,45.5,301.5
"692",45.375,301.375,"DFO_ScotianShelf",1,1.30827588813303,-0.162316807011588,50.7774754346183,1.30827588813303,-0.162316807011588,45.5,301.5
"693",45.625,301.375,"DFO_ScotianShelf",1,0.988449612403101,-0.357674418604651,78.1705426356589,0.988449612403101,-0.357674418604651,45.5,301.5
"694",45.875,301.375,"DFO_ScotianShelf",1,4.320625,-0.740625,133.203125,4.320625,-0.740625,45.5,301.5
"695",46.125,301.375,"DFO_ScotianShelf",1,5.5725,-1.25,155.125,5.5725,-1.25,46.5,301.5
"697",44.125,301.625,"DFO_ScotianShelf",1,5.05923681274066,0.711327174410095,109.339412687336,5.05923681274066,0.711327174410095,44.5,301.5
"698",44.375,301.625,"DFO_ScotianShelf",1,0.144256756756757,0.257297297297297,34.4121621621622,0.144256756756757,0.257297297297297,44.5,301.5
"699",44.625,301.625,"DFO_ScotianShelf",1,0.333181818181818,0.293850267379679,33.5882352941177,0.333181818181818,0.293850267379679,44.5,301.5
"700",44.875,301.625,"DFO_ScotianShelf",1,1.48793248945148,0.0801599269084765,78.89859437751,1.48793248945148,0.0801599269084765,44.5,301.5
"701",45.125,301.625,"DFO_ScotianShelf",1,1.26204491725768,0.00867507842987809,67.8038793103448,1.26204491725768,0.00867507842987809,45.5,301.5
"702",45.375,301.625,"DFO_ScotianShelf",1,1.08111111111111,0.208022273484199,71.4335758377425,1.08111111111111,0.208022273484199,45.5,301.5
"703",45.625,301.625,"DFO_ScotianShelf",1,2.3219696969697,-0.0258333333333333,156.968560606061,2.3219696969697,-0.0258333333333333,45.5,301.5
"704",45.875,301.625,"DFO_ScotianShelf",1,4.19323529411765,-0.299117647058824,127.132352941176,4.19323529411765,-0.299117647058824,45.5,301.5
"705",44.125,301.875,"DFO_ScotianShelf",1,5.1469696969697,0.570773595170742,144.207002457002,5.1469696969697,0.570773595170742,44.5,301.5
"706",44.375,301.875,"DFO_ScotianShelf",1,0.987731907894737,0.762055921052632,71.9939144736842,0.987731907894737,0.762055921052632,44.5,301.5
"707",44.625,301.875,"DFO_ScotianShelf",1,0.312740384615385,0.811294321400357,36.6418269230769,0.312740384615385,0.811294321400357,44.5,301.5
"708",44.875,301.875,"DFO_ScotianShelf",1,1.01001470588235,-0.0857794117647059,68.7753676470588,1.01001470588235,-0.0857794117647059,44.5,301.5
"709",45.125,301.875,"DFO_ScotianShelf",1,NA,-0.402412897727561,49.5625,2.07255565457175,-0.402412897727561,45.5,301.5
"710",45.375,301.875,"DFO_ScotianShelf",1,3.16790697674419,-0.136279069767442,97.6656976744186,3.16790697674419,-0.136279069767442,45.5,301.5
"711",45.625,301.875,"DFO_ScotianShelf",1,2.58454545454545,0.388977272727273,98.1590909090909,2.58454545454545,0.388977272727273,45.5,301.5
"712",45.875,301.875,"DFO_ScotianShelf",1,5.94,-0.09,190.5,5.94,-0.09,45.5,301.5
"713",44.375,302.125,"DFO_ScotianShelf",1,4.59179423328965,1.36171832459065,91.0074933385051,4.59179423328965,1.36171832459065,44.5,302.5
"714",44.625,302.125,"DFO_ScotianShelf",1,0.621148459383754,0.538691273661662,21.291746031746,0.621148459383754,0.538691273661662,44.5,302.5
"715",44.875,302.125,"DFO_ScotianShelf",1,0.685252403846154,0.497692307692308,39.1959134615385,0.685252403846154,0.497692307692308,44.5,302.5
"716",45.125,302.125,"DFO_ScotianShelf",1,0.958087284482759,0.117580955072031,53.9911458333333,0.958087284482759,0.117580955072031,45.5,302.5
"717",45.375,302.125,"DFO_ScotianShelf",1,3.45436607142857,-0.144041321025461,110.500630040323,3.45436607142857,-0.144041321025461,45.5,302.5
"718",45.625,302.125,"DFO_ScotianShelf",1,5.35014475391834,0.343036058099975,170.484359391298,5.35014475391834,0.343036058099975,45.5,302.5
"720",44.375,302.375,"DFO_ScotianShelf",1,4.17754384054384,0.927187146026414,95.5983648483649,4.17754384054384,0.927187146026414,44.5,302.5
"721",44.625,302.375,"DFO_ScotianShelf",1,0.06525,0.294375,23.18125,0.06525,0.294375,44.5,302.5
"722",44.875,302.375,"DFO_ScotianShelf",1,-0.0989204545454545,0.358521132974558,22.6589046199702,-0.0989204545454545,0.358521132974558,44.5,302.5
"723",45.125,302.375,"DFO_ScotianShelf",1,5.22972607327038,0.197260866653272,128.039474917956,5.22972607327038,0.197260866653272,45.5,302.5
"724",45.375,302.375,"DFO_ScotianShelf",1,4.46580475817757,0.22044639621855,180.924634316694,4.46580475817757,0.22044639621855,45.5,302.5
"726",44.375,302.625,"DFO_ScotianShelf",1,4.58491666666667,1.13959494654392,124.594511035008,4.58491666666667,1.13959494654392,44.5,302.5
"727",44.625,302.625,"DFO_ScotianShelf",1,NA,1.83613871159252,32.3333333333333,2.85063764836908,1.83613871159252,44.5,302.5
"728",44.875,302.625,"DFO_ScotianShelf",1,3.45133333333333,0.783741829290979,125.804244306418,3.45133333333333,0.783741829290979,44.5,302.5
"729",45.125,302.625,"DFO_ScotianShelf",1,5.17874085684431,0.185548441167727,215.996124031008,5.17874085684431,0.185548441167727,45.5,302.5
"732",44.625,302.875,"DFO_ScotianShelf",1,5.97309300648883,0.704907511874221,184.390410958904,5.97309300648883,0.704907511874221,44.5,302.5
"743",32.875,281.625,"NEFSC_NEUSSpring",1,17.9,18,34,17.9,18,32.5,281.5
"744",33.625,281.625,"NEFSC_NEUSSpring",1,12.9125,13.1125,21,12.9125,13.1125,33.5,281.5
"745",33.875,281.625,"NEFSC_NEUSSpring",1,12.0727272727273,13.0307181327996,11,12.0727272727273,13.0307181327996,33.5,281.5
"746",32.875,281.875,"NEFSC_NEUSSpring",1,15.4212121212121,19.9666666666667,104.121212121212,15.4212121212121,19.9666666666667,32.5,281.5
"747",33.625,281.875,"NEFSC_NEUSSpring",1,12.1673469387755,12.7174208195427,19.3061224489796,12.1673469387755,12.7174208195427,33.5,281.5
"748",33.875,281.875,"NEFSC_NEUSSpring",1,10.7,10.852380952381,10.4761904761905,10.7,10.852380952381,33.5,281.5
"749",32.875,282.125,"NEFSC_NEUSSpring",1,14.6513513513514,20.0027027027027,161.932432432432,14.6513513513514,20.0027027027027,32.5,282.5
"750",33.125,282.125,"NEFSC_NEUSSpring",1,16.4450549450549,18,48.4285714285714,16.4450549450549,18,33.5,282.5
"751",33.375,282.125,"NEFSC_NEUSSpring",1,14.5266666666667,15.49,28.9,14.5266666666667,15.49,33.5,282.5
"752",33.625,282.125,"NEFSC_NEUSSpring",1,12.2,11.2,17,12.2,11.2,33.5,282.5
"753",33.875,282.125,"NEFSC_NEUSSpring",1,10.7890243902439,11.190243902439,12.2682926829268,10.7890243902439,11.190243902439,33.5,282.5
"754",34.125,282.125,"NEFSC_NEUSSpring",1,11,11.1,14,11,11.1,34.5,282.5
"755",32.875,282.375,"NEFSC_NEUSSpring",1,9.85384615384615,21.2846153846154,247.307692307692,9.85384615384615,21.2846153846154,32.5,282.5
"756",33.125,282.375,"NEFSC_NEUSSpring",1,15.6052631578947,18.8631578947368,85.1578947368421,15.6052631578947,18.8631578947368,33.5,282.5
"757",33.375,282.375,"NEFSC_NEUSSpring",1,14.3277777777778,15.4458333333333,30.1527777777778,14.3277777777778,15.4458333333333,33.5,282.5
"758",33.625,282.375,"NEFSC_NEUSSpring",1,14.875,14.9909090909091,20.75,14.875,14.9909090909091,33.5,282.5
"759",33.875,282.375,"NEFSC_NEUSSpring",1,12.862962962963,13.1351851851852,22.5740740740741,12.862962962963,13.1351851851852,33.5,282.5
"760",34.125,282.375,"NEFSC_NEUSSpring",1,12.4105263157895,11.8947368421053,17.7543859649123,12.4105263157895,11.8947368421053,34.5,282.5
"761",34.375,282.375,"NEFSC_NEUSSpring",1,11.3806451612903,11.0741935483871,13.8064516129032,11.3806451612903,11.0741935483871,34.5,282.5
"762",32.875,282.625,"NEFSC_NEUSSpring",1,NA,22.2,323,14.3386376326241,22.2,32.5,282.5
"763",33.125,282.625,"NEFSC_NEUSSpring",1,16.4516666666667,20.4866666666667,98.45,16.4516666666667,20.4866666666667,33.5,282.5
"764",33.375,282.625,"NEFSC_NEUSSpring",1,17.4125,18.2660714285714,35,17.4125,18.2660714285714,33.5,282.5
"765",33.625,282.625,"NEFSC_NEUSSpring",1,14.3968253968254,14.9333333333333,30.3015873015873,14.3968253968254,14.9333333333333,33.5,282.5
"766",33.875,282.625,"NEFSC_NEUSSpring",1,15.3811881188119,15.3534653465347,30.0792079207921,15.3811881188119,15.3534653465347,33.5,282.5
"767",34.125,282.625,"NEFSC_NEUSSpring",1,12.1735294117647,12.9529411764706,23.4117647058824,12.1735294117647,12.9529411764706,34.5,282.5
"768",34.375,282.625,"NEFSC_NEUSSpring",1,12.4688888888889,11.9266666666667,16.1111111111111,12.4688888888889,11.9266666666667,34.5,282.5
"769",33.125,282.875,"NEFSC_NEUSSpring",1,11,22.4,207,11,22.4,33.5,282.5
"770",33.375,282.875,"NEFSC_NEUSSpring",1,17.5658536585366,18.6121951219512,63.4390243902439,17.5658536585366,18.6121951219512,33.5,282.5
"771",33.625,282.875,"NEFSC_NEUSSpring",1,15.9571428571429,16.3380952380952,36.2857142857143,15.9571428571429,16.3380952380952,33.5,282.5
"772",33.875,282.875,"NEFSC_NEUSSpring",1,13.4764705882353,16.0970588235294,32.8235294117647,13.4764705882353,16.0970588235294,33.5,282.5
"773",34.125,282.875,"NEFSC_NEUSSpring",1,15.6970588235294,15.3573529411765,29.3382352941176,15.6970588235294,15.3573529411765,34.5,282.5
"774",34.375,282.875,"NEFSC_NEUSSpring",1,13.6492957746479,12.4802816901408,21.4788732394366,13.6492957746479,12.4802816901408,34.5,282.5
"775",34.625,282.875,"NEFSC_NEUSSpring",1,10.7738095238095,11.2404761904762,14.2619047619048,10.7738095238095,11.2404761904762,34.5,282.5
"776",33.375,283.125,"NEFSC_NEUSSpring",1,12.8463414634146,21.3146341463415,204.09756097561,12.8463414634146,21.3146341463415,33.5,283.5
"777",33.625,283.125,"NEFSC_NEUSSpring",1,16.9391304347826,19.1847826086957,75.6521739130435,16.9391304347826,19.1847826086957,33.5,283.5
"778",33.875,283.125,"NEFSC_NEUSSpring",1,16.868932038835,17.9742629354591,40.144,16.868932038835,17.9742629354591,33.5,283.5
"779",34.125,283.125,"NEFSC_NEUSSpring",1,13.5538461538462,14.7355045649982,32.8493150684931,13.5538461538462,14.7355045649982,34.5,283.5
"780",34.375,283.125,"NEFSC_NEUSSpring",1,13.02,13.3507692307692,24.2358974358974,13.02,13.3507692307692,34.5,283.5
"781",34.625,283.125,"NEFSC_NEUSSpring",1,12.3056737588652,12.157871118998,13.6979865771812,12.3056737588652,12.157871118998,34.5,283.5
"782",33.625,283.375,"NEFSC_NEUSSpring",1,15.5474576271186,19.9975954081406,164.234375,15.5474576271186,19.9975954081406,33.5,283.5
"783",33.875,283.375,"NEFSC_NEUSSpring",1,17.85625,18.2249351020166,47,17.85625,18.2249351020166,33.5,283.5
"784",34.125,283.375,"NEFSC_NEUSSpring",1,17.3,17.81,34.9,17.3,17.81,34.5,283.5
"785",34.375,283.375,"NEFSC_NEUSSpring",1,14.7102409638554,13.486147163461,23.1123595505618,14.7102409638554,13.486147163461,34.5,283.5
"786",34.625,283.375,"NEFSC_NEUSSpring",1,12.5519230769231,12.8193928103026,15.1967871485944,12.5519230769231,12.8193928103026,34.5,283.5
"787",33.625,283.625,"NEFSC_NEUSSpring",1,NA,15.6492212241992,254,15.0476386691975,15.6492212241992,33.5,283.5
"788",33.875,283.625,"NEFSC_NEUSSpring",1,14.1022727272727,20.8764511453264,223.102040816327,14.1022727272727,20.8764511453264,33.5,283.5
"789",34.125,283.625,"NEFSC_NEUSSpring",1,17.4176470588235,17.3444704768601,57.775,17.4176470588235,17.3444704768601,34.5,283.5
"790",34.375,283.625,"NEFSC_NEUSSpring",1,13.5174603174603,13.333897675068,21.5176470588235,13.5174603174603,13.333897675068,34.5,283.5
"791",34.625,283.625,"NEFSC_NEUSSpring",1,13.7289256198347,13.112517735398,17.762962962963,13.7289256198347,13.112517735398,34.5,283.5
"792",34.875,283.625,"NEFSC_NEUSSpring",1,13.75,11.95,19.5,13.75,11.95,34.5,283.5
"793",33.875,283.875,"NEFSC_NEUSSpring",1,11.9,23.5,285,11.9,23.5,33.5,283.5
"794",34.125,283.875,"NEFSC_NEUSSpring",1,14.5117647058824,21.0852941176471,162.735294117647,14.5117647058824,21.0852941176471,34.5,283.5
"795",34.375,283.875,"NEFSC_NEUSSpring",1,17.59375,17.378125,41.75,17.59375,17.378125,34.5,283.5
"796",34.625,283.875,"NEFSC_NEUSSpring",1,18.0449382716049,14.5380145875824,34.5812152021302,18.0449382716049,14.5380145875824,34.5,283.5
"797",34.875,283.875,"NEFSC_NEUSSpring",1,15.1796875,17.6147478809677,23.5275229357798,15.1796875,17.6147478809677,34.5,283.5
